Number of Parameters,R=0.5,R=0.6,R=0.7,R=0.8,R=0.9,R=1.0,R=1.1,R=1.2,R=1.3,R=1.4,R=1.5,R=1.6,R=1.7,R=1.8,R=1.9,R=2.0,R=2.1,R=2.2,R=2.3,R=2.4,R=2.5
75,1.09813980415652E-07,,-7.96937208598081E-07,,-1.77773558695193E-06,2.56275127497929E-06,2.67570308432497E-06,-4.76907639459512E-07,3.04405187494083E-06,7.1849928811929E-07,5.87663080022338E-06,2.10216703404598E-07,1.87939344151289E-06,5.22276521465415E-06,2.46674151249238E-06,1.05484445301229E-06,-7.19125739223614E-07,,,2.66817229489291E-06,
76,1.09813980415652E-07,,-7.96937208598081E-07,,-1.77773558695193E-06,2.56275127497929E-06,2.67507551853896E-06,-4.76907639459512E-07,3.04405187494083E-06,4.55572632098722E-07,5.26041693245105E-06,2.10216703404598E-07,1.76769564905754E-06,5.22276521465415E-06,1.565009735085E-06,1.75702814537715E-07,-7.19125739223614E-07,,,,
77,,,-7.96937208598081E-07,,,,2.67507551853896E-06,-4.76907639459512E-07,3.04467944072684E-06,4.55572632098722E-07,4.31664159142642E-06,-8.09481836228088E-08,1.76769564905754E-06,5.22276521465415E-06,9.92721013606257E-07,1.75702814537715E-07,-7.19125739223614E-07,,,,
78,,,-7.96937208598081E-07,,,,2.67507551853896E-06,-4.76907639459512E-07,3.04467944072684E-06,,4.31664159142642E-06,-7.12223630259246E-07,1.76769564905754E-06,1.24246878812073E-06,3.53915892219447E-07,1.75702814537715E-07,-7.19125739223614E-07,,,,
79,,,-7.96937208598081E-07,,,,2.67570308432497E-06,-4.76907639459512E-07,3.04405187494083E-06,,4.31664159142642E-06,-8.2392030803291E-07,1.76769564905754E-06,1.08308156933745E-06,3.53915892219447E-07,1.75702814537715E-07,-9.31224025304545E-07,,,,
80,,,-7.96937208598081E-07,,,,2.67570308432497E-06,-4.76907639459512E-07,3.04405187494083E-06,,4.31664159142642E-06,-8.2392030803291E-07,1.76769564905754E-06,1.36797079850481E-07,-8.9922262894504E-07,1.75702814537715E-07,-1.26819675598355E-06,,,,
81,,,-7.96937208598081E-07,,,,2.67507551853896E-06,-4.76907639459512E-07,3.04467944072684E-06,,4.31664159142642E-06,,1.38679777208495E-07,-9.6009762486915E-08,-8.9922262894504E-07,1.75702814537715E-07,-1.26819675598355E-06,,,,
82,,,-7.96937208598081E-07,,,,2.67507551853896E-06,-4.76907639459512E-07,3.04405187494083E-06,,3.47577812185307E-06,,-3.85918403260632E-07,-9.6009762486915E-08,-8.9922262894504E-07,1.75702814537715E-07,,,,,
83,,,-7.96937208598081E-07,,,,2.67570308432497E-06,-4.76907639459512E-07,3.04405187494083E-06,,3.47577812185307E-06,,-7.36696466550057E-07,-9.6009762486915E-08,-1.30773117113847E-06,1.75702814537715E-07,,,,,
84,,,-7.96937208598081E-07,,,,2.67570308432497E-06,-4.76907639459512E-07,3.04405187494083E-06,,3.25489502944976E-06,,-7.36696466550057E-07,-9.6009762486915E-08,-1.30773117113847E-06,1.75702814537715E-07,,,,,
85,,,-7.96937208598081E-07,,,,2.67570308432497E-06,-4.76907639459512E-07,3.04405187494083E-06,,3.25489502944976E-06,,-7.36696466550057E-07,-9.6009762486915E-08,-1.30773117113847E-06,1.75702814537715E-07,,,,,
86,,,-7.96937208598081E-07,,,,2.67507551853896E-06,-4.76907639459512E-07,3.04405187494083E-06,,3.25489502944976E-06,,-1.65850811974622E-06,-9.6009762486915E-08,,1.75702814537715E-07,,,,,
87,,,-7.96937208598081E-07,,,,2.67507551853896E-06,-4.76907639459512E-07,2.04819303240455E-06,,3.25489502944976E-06,,-1.65850811974622E-06,-9.6009762486915E-08,,1.75702814537715E-07,,,,,
88,,,-7.96937208598081E-07,,,,2.67507551853896E-06,-4.76907639459512E-07,2.04819303240455E-06,,3.25489502944976E-06,,-1.65850811974622E-06,-9.6009762486915E-08,,1.75702814537715E-07,,,,,
89,,,-7.96937208598081E-07,,,,2.67507551853896E-06,-4.76907639459512E-07,,,3.25489502944976E-06,,-1.65850811974622E-06,-9.6009762486915E-08,,1.75702814537715E-07,,,,,
90,,,,,,,2.67507551853896E-06,-4.76907639459512E-07,,,3.25489502944976E-06,,-1.65850811974622E-06,-9.6009762486915E-08,,1.75702814537715E-07,,,,,
91,,,,,,,2.67507551853896E-06,-4.76907639459512E-07,,,3.25489502944976E-06,,-1.65850811974622E-06,-9.6009762486915E-08,,1.75702814537715E-07,,,,,
92,,,,,,,2.67507551853896E-06,-4.76907639459512E-07,,,3.25489502944976E-06,,-1.65850811974622E-06,-1.46649193881743E-06,,1.75702814537715E-07,,,,,
93,,,,,,,2.67507551853896E-06,-4.76907639459512E-07,,,3.25489502944976E-06,,-1.65850811974622E-06,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
94,,,,,,,1.36357895268446E-06,-4.76907639459512E-07,,,3.25489502944976E-06,,-1.65850811974622E-06,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
95,,,,,,,1.36357895268446E-06,-4.76907639459512E-07,,,3.25489502944976E-06,,-1.65850811974622E-06,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
96,,,,,,,1.36357895268446E-06,-4.76907639459512E-07,,,3.25489502944976E-06,,-1.65850811974622E-06,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
97,,,,,,,1.36357895268446E-06,-4.76907639459512E-07,,,3.25489502944976E-06,,-1.65850811974622E-06,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
98,,,,,,,1.36357895268446E-06,-4.76907639459512E-07,,,3.25489502944976E-06,,-1.65850811974622E-06,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
99,,,,,,,1.36357895268446E-06,-4.76907639459512E-07,,,3.25489502944976E-06,,-1.84927139846636E-06,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
100,,,,,,,1.36357895268446E-06,-4.76907639459512E-07,,,3.25489502944976E-06,,-1.84927139846636E-06,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
101,,,,,,,1.36357895268446E-06,-4.76907639459512E-07,,,3.25489502944976E-06,,,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
102,,,,,,,1.36357895268446E-06,-4.76907639459512E-07,,,3.25489502944976E-06,,,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
103,,,,,,,1.36357895268446E-06,-4.76907639459512E-07,,,3.25489502944976E-06,,,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
104,,,,,,,1.36357895268446E-06,-4.76907639459512E-07,,,3.25489502944976E-06,,,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
105,,,,,,,1.36357895268446E-06,-4.76907639459512E-07,,,3.25489502944976E-06,,,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
106,,,,,,,1.36357895268446E-06,-4.76907639459512E-07,,,,,,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
107,,,,,,,1.36357895268446E-06,-4.77535205245516E-07,,,,,,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
108,,,,,,,1.36357895268446E-06,,,,,,,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
109,,,,,,,1.36357895268446E-06,,,,,,,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
110,,,,,,,1.36357895268446E-06,,,,,,,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
111,,,,,,,1.36357895268446E-06,,,,,,,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
112,,,,,,,1.36357895268446E-06,,,,,,,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
113,,,,,,,1.36357895268446E-06,,,,,,,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
114,,,,,,,1.36357895268446E-06,,,,,,,-1.61960349974066E-06,,1.75702814537715E-07,,,,,
115,,,,,,,1.36357895268446E-06,,,,,,,,,1.75702814537715E-07,,,,,
116,,,,,,,1.36357895268446E-06,,,,,,,,,1.75702814537715E-07,,,,,
117,,,,,,,1.36357895268446E-06,,,,,,,,,1.75702814537715E-07,,,,,
118,,,,,,,1.36357895268446E-06,,,,,,,,,1.75702814537715E-07,,,,,
119,,,,,,,1.36357895268446E-06,,,,,,,,,1.75702814537715E-07,,,,,
120,,,,,,,1.36357895268446E-06,,,,,,,,,1.75702814537715E-07,,,,,
121,,,,,,,1.36357895268446E-06,,,,,,,,,1.75702814537715E-07,,,,,
122,,,,,,,1.36357895268446E-06,,,,,,,,,1.75702814537715E-07,,,,,
123,,,,,,,1.36357895268446E-06,,,,,,,,,1.75702814537715E-07,,,,,
124,,,,,,,1.36357895268446E-06,,,,,,,,,1.75702814537715E-07,,,,,
125,,,,,,,1.36357895268446E-06,,,,,,,,,1.75702814537715E-07,,,,,
126,,,,,,,1.36357895268446E-06,,,,,,,,,1.75702814537715E-07,,,,,
127,,,,,,,1.36357895268446E-06,,,,,,,,,1.75702814537715E-07,,,,,
128,,,,,,,1.36357895268446E-06,,,,,,,,,1.75702814537715E-07,,,,,
129,,,,,,,1.36357895268446E-06,,,,,,,,,1.75702814537715E-07,,,,,
130,,,,,,,1.36357895268446E-06,,,,,,,,,1.75702814537715E-07,,,,,
131,,,,,,,1.36357895268446E-06,,,,,,,,,1.75702814537715E-07,,,,,
132,,,,,,,2.7610442284498E-07,,,,,,,,,1.75702814537715E-07,,,,,
133,,,,,,,2.7610442284498E-07,,,,,,,,,1.75702814537715E-07,,,,,
134,,,,,,,2.7610442284498E-07,,,,,,,,,1.75702814537715E-07,,,,,
135,,,,,,,2.7610442284498E-07,,,,,,,,,1.75702814537715E-07,,,,,
136,,,,,,,,,,,,,,,,1.75702814537715E-07,,,,,
137,,,,,,,,,,,,,,,,1.75702814537715E-07,,,,,
138,,,,,,,,,,,,,,,,1.75702814537715E-07,,,,,
139,,,,,,,,,,,,,,,,1.75702814537715E-07,,,,,
140,,,,,,,,,,,,,,,,1.75702814537715E-07,,,,,
